District,Crop,Season,Area (hectares),Yield (quintals),Production (metric tons),Average_Price,Price_Volatility,Price_Trend,Cost_of_Cultivation,Disease_Risk,Disease_Count,Weather_Risk,Yield_Score,Price_Level_Score,Price_Trend_Score,Price_Score,Price_Stability_Score,Cost_Score,Disease_Score,Weather_Score,Risk_Adjusted_Score,Data_Coverage,Rank
Sri Ganganagar,Onion,Kharif,13044.491676593523,43.870945249424246,5722.741801504047,2579.646327014895,299.33065418109754,-116.26178342479348,192832.55,57.291666666666664,4.0,,58.76546113642511,67.37185606487819,32.05276324282222,53.2442189360558,51.652970668771964,0.0,0.0,50,40.588154671633234,100.0,41.0
Udaipur,Gram,Kharif,12418.759904148144,47.18522857546128,5859.820247010037,2603.7957709132465,322.89173511630725,155.1937871808549,46863.89,,,,67.01892801601991,73.73989382627603,72.32673039884088,73.17462845530197,42.935649287264596,93.81821196798955,,50,66.00304098150389,83.33333333333334,5.0
Kota,Maize,Kharif,18018.87842764332,46.34448887656019,8350.757108580063,2523.370542458299,279.19989724667636,104.15186373847227,63029.7,46.25,2.0,,64.92525750670416,52.532329216263705,64.75399669618699,57.42099620823302,59.101112726979075,83.42798581112653,66.41604010025061,50,63.236482409063555,100.0,3.0
Hanumangarh,Guava,Rabi,17507.076336195427,39.70968497865663,6952.004862076145,2463.9103324477296,309.33123526934645,-1.4046529210581769,,,,,48.402791309032565,36.85309187060366,49.09331352963859,41.749180534217636,47.952873903779704,,,50,46.85795335955817,66.66666666666666,29.0
Jaipur,Cotton,Rabi,16589.41253374585,41.61258541172864,6903.283459909007,2473.7971420445647,281.40576174145417,-148.18492090467234,91569.22,46.875,2.0,9.014809614544701,53.14153092617503,39.4601737196683,27.316550287187418,34.60272434667594,58.28496894402138,65.08482408843429,62.65664160401001,50,52.4770607161483,100.0,19.0
Sri Ganganagar,Cumin,Kharif,7585.066499618132,41.929743278582045,3180.398910799612,2400.470749762615,266.32453096541127,55.86597919140456,,,,,53.931340273225494,20.124522061436735,57.59015723616358,35.11077613132747,63.86484602457501,,,50,50.112956264344156,66.66666666666666,17.0
Udaipur,Gram,Rabi,16731.21638154162,36.039980227754405,6029.927075770406,2603.7957709132465,322.89173511630725,155.1937871808549,46863.89,,,,39.26422841625809,73.73989382627603,72.32673039884088,73.17462845530197,42.935649287264596,93.81821196798955,,50,58.29340220379227,83.33333333333334,9.0
Nagaur,Garlic,Kharif,16113.437620113926,44.98943222445194,7249.344097130496,2428.881188152318,438.93773865232663,237.26687922204516,,,,,61.550797903239015,27.616153970022683,84.5033418637854,50.37102912752776,0.0,,,50,43.94920706842041,66.66666666666666,45.0
Ajmer,Fennel,Rabi,15259.7693624187,40.24861015598558,6141.845081382428,2436.16073414115,328.5196270392623,93.04381484032236,,,,,49.74486157403396,29.53571882368292,63.105973060151754,42.96382051827045,40.85339581478181,,,50,46.20931849250647,66.66666666666666,24.0
Bhilwara,Opium,Kharif,18503.346184979426,42.27998838393816,7823.212617649164,2429.9112782833595,329.01371240129174,-193.25336973089236,,,,,54.80354584300501,27.887781460896864,20.630059294388005,24.98469259429332,40.67059007244116,,,50,43.06455132063479,66.66666666666666,40.0
Jodhpur,Pulses,Rabi,16012.807986225607,46.65248758343796,7470.373257533663,2535.5523445354847,295.1493256969267,244.31185747382054,,,,,65.69225805436503,55.744584370291875,85.54855608463868,67.6661730560306,53.20001277173835,,,50,60.58173472074417,66.66666666666666,3.0
Sri Ganganagar,Onion,Rabi,13537.18132778252,26.24330150901044,3552.603311671429,2579.646327014895,299.33065418109754,-116.26178342479348,192832.55,57.291666666666664,4.0,,14.867833968030098,67.37185606487819,32.05276324282222,53.2442189360558,51.652970668771964,0.0,0.0,50,29.61374787953448,100.0,47.0
Hanumangarh,Pulses,Kharif,16183.356427134891,34.8111902664936,5633.618997354747,2463.7618975280384,244.56341874289987,37.671945493833434,,,,,36.204207214216986,36.813950630843344,54.89083552419194,44.04470458818278,71.9162002635562,,,50,48.196563680965646,66.66666666666666,24.0
Hanumangarh,Citrus,Rabi,15869.32457068924,56.917817779695255,9032.473242013308,2571.402333724482,212.84995453571568,-33.963846166040575,,,,,91.25572214245827,65.19797327076363,44.26273342237002,56.82387733140618,83.64980706942299,,,50,72.30156941641233,66.66666666666666,1.0
Jodhpur,Onion,Kharif,17613.374110295077,46.89588431897927,8259.947547433023,2547.5992270005777,308.0393110213099,-0.2369688859005949,192832.55,57.291666666666664,4.0,,66.29838212336361,58.921262175699674,49.26655465479076,55.059379167336104,48.430870601030826,0.0,0.0,50,42.35110195446275,100.0,41.0
Sri Ganganagar,Barley,Kharif,18603.641766491837,29.18989766581208,5430.383993753241,2552.3739575866252,268.02531449301875,115.60820513872446,69371.63,,,,22.20565979500404,60.1803249019651,66.45369405827269,62.689672564488134,63.235576227858175,79.3518469123646,,50,52.197181036313395,83.33333333333334,16.0
Bhilwara,Maize,Kharif,8885.626394466439,24.7132547453803,2195.9274865872417,2564.7389671263845,280.1952312617438,24.789414604952373,63029.7,46.25,2.0,,11.057601394174563,63.4408905696742,52.97954438823322,59.2563520970978,58.732850909316774,83.42798581112653,66.41604010025061,50,50.08140028605476,100.0,27.0
Udaipur,Garlic,Kharif,9387.624236922433,25.581758087057032,2401.5193224114305,2462.7378247895363,244.39478718466185,229.34751403980107,,,,,13.220410924981168,36.54390988387423,83.3284009608059,55.257706314646896,71.97859194636004,,,50,43.5379103815049,66.66666666666666,41.0
Sri Ganganagar,Bajra,Rabi,15055.255137568654,56.89375572522771,8565.500081778106,2389.0132934877433,326.88810338919103,197.05452097240195,37245.85,,,,91.1958010825891,17.10327177861227,78.53731511473444,41.676889113061144,41.45704027567524,100.0,,50,66.50320459401199,83.33333333333334,4.0
Bhilwara,Mustard,Rabi,15980.782121292488,40.14336588853376,6415.2238387998295,2485.7560886235715,246.2831469107493,-116.45285887458363,,,,,49.48277472441043,42.61366345310493,32.024414712814156,38.37796395698862,71.27992117393383,,,50,50.98436619812054,66.66666666666666,26.0
Nagaur,Wheat,Rabi,17488.216743550467,34.7927532391192,6084.632097505841,2556.8332538105415,257.89704597663444,-13.331204343264167,74052.11,40.666666666666664,3.0,,36.15829400166894,61.35620981520303,47.32385439055804,55.743267645345036,66.98291583160199,76.34356921253551,100.0,50,59.187199786106866,100.0,7.0
Ajmer,Pulses,Rabi,15706.843674325695,28.77463975222522,4519.587683732394,2522.4990034676835,334.52840056174574,-122.27702636882337,,,,,21.171554650958644,52.302510541095394,31.160323657873462,43.84563578780662,38.630220653666726,,,50,36.47539855780133,66.66666666666666,37.0
Hanumangarh,Bajra,Rabi,10564.241262660476,50.51054122229044,5336.055437798334,2344.058933480805,270.949323127899,-83.43510362909235,37245.85,,,,75.29986090407183,5.249124607827964,36.92302846148596,17.91868614929116,62.15372760373745,100.0,,50,60.257512884929795,83.33333333333334,8.0
Ajmer,Mango,Rabi,16015.489222483242,42.85908852337612,6864.092703315854,2419.4769442393545,287.406076742593,-92.70255297494792,,,,,56.24566269018929,25.136321282892542,35.5480817262161,29.301025460221965,56.064923335798056,,,50,47.775145686615225,66.66666666666666,21.0
Nagaur,Wheat,Kharif,16898.345598318854,57.0098269546829,9633.717583805854,2556.8332538105415,257.89704597663444,-13.331204343264167,74052.11,40.666666666666664,3.0,,91.48485001224948,61.35620981520303,47.32385439055804,55.743267645345036,66.98291583160199,76.34356921253551,100.0,50,73.01883878875199,100.0,1.0
Kota,Pulses,Kharif,15545.598765175486,46.07891597832242,7163.24339333234,2492.3657509338323,221.86103658887066,146.55688084479675,,,,,64.26390876125929,44.35658471286537,71.04533292620128,55.03208399819974,80.31581324849027,,,50,62.15968796963775,66.66666666666666,4.0
Jodhpur,Fenugreek,Rabi,13621.917301379268,25.89043923408433,3526.774221430819,2600.736397971686,276.76488909499176,118.47205023916065,,,,,13.989110934220106,72.93315879336765,66.87858275463489,70.51132837787455,60.00203695380874,,,50,45.46646526960167,66.66666666666666,33.0
Udaipur,Maize,Kharif,17491.007449632736,23.220542697133784,4061.50685300082,2492.3303941659274,322.9184962728597,77.5853786907775,63029.7,46.25,2.0,,7.340342415683396,44.34726138293335,60.81251285087643,50.93336197011058,42.92574797573945,83.42798581112653,66.41604010025061,50,45.11642207599793,100.0,37.0
Sri Ganganagar,Barley,Rabi,15214.698711658177,41.463089923680194,6308.4842084318425,2552.3739575866252,268.02531449301875,115.60820513872446,69371.63,,,,52.76924650209954,60.1803249019651,66.45369405827269,62.689672564488134,63.235576227858175,79.3518469123646,,50,60.687066232728824,83.33333333333334,7.0
Hanumangarh,Gram,Rabi,16436.939477239175,38.13756747744248,6268.64888435847,2622.345889535429,251.59729286419295,34.662965248196464,46863.89,,,,44.48779115646041,78.6314290666602,54.44441413996499,68.95662309598212,69.31375000072688,93.81821196798955,,50,63.20340744846555,83.33333333333334,5.0
Udaipur,Chilli,Rabi,18112.619832773697,34.44876905927021,6239.574576775785,2565.603941010463,295.2578382433757,152.0568742817712,,,,,35.30167983920899,63.66897807262543,71.86132854030795,66.94591825969843,53.159864412504625,,,50,50.25144436482351,66.66666666666666,27.0
Ajmer,Coriander,Rabi,14190.375194119886,38.95466799418602,5527.813543998732,2499.974432970563,301.7801518738215,98.70492257629785,,,,,46.52259367296899,46.36294041729961,63.94587207757356,53.3961130814092,50.74668548306872,,,50,49.89583180931252,66.66666666666666,17.0
Hanumangarh,Sugarcane,Kharif,13667.120219771665,42.63360023111571,5826.785397603434,2572.8001730510396,215.28116223946355,112.79936715658984,,,,,55.684135515584984,65.56657362667048,66.03696638388136,65.75473072955484,82.75028896339693,,,50,62.646031159089006,66.66666666666666,2.0
Jaipur,Barley,Kharif,17270.965849936056,41.92367692939938,7240.623925514087,2486.549762048151,326.95860071671166,-90.95532017298035,69371.63,,,9.014809614544701,53.91623341387346,42.822949528561324,35.80730645431198,40.016692298861585,41.43095709798808,79.3518469123646,,50,52.33313046088177,83.33333333333334,11.0
Alwar,Fenugreek,Rabi,17608.817760316982,42.30738354979509,7449.830068441744,2359.135988491312,304.8512703955566,-195.70255046636964,,,,,54.87176725675226,9.224837507955517,20.26669145382503,13.641579086303322,49.61040794010352,,,50,41.85042509661901,66.66666666666666,40.0
Bhilwara,Mustard,Rabi,16240.304709671102,39.256130311241726,6375.315179771215,2485.7560886235715,246.2831469107493,-116.45285887458363,,,,,47.273316832247076,42.61366345310493,32.024414712814156,38.37796395698862,71.27992117393383,,,50,50.24788023406609,66.66666666666666,28.0
Kota,Mustard,Rabi,12678.63240268928,27.90801333733104,3538.354421933699,2384.9080130746947,310.1454691446306,154.8290104522878,,,,,19.013419178315242,16.02073833388955,72.2726110232362,38.52148740962821,47.65161699667595,,,50,36.14052643467446,66.66666666666666,49.0
Nagaur,Garlic,Kharif,9663.839253287164,39.68734539687012,3835.321263050391,2428.881188152318,438.93773865232663,237.26687922204516,,,,,48.34715967460636,27.616153970022683,84.5033418637854,50.37102912752776,0.0,,,50,39.54799432554285,66.66666666666666,56.0
Nagaur,Chilli,Kharif,16963.09696906217,36.140874706678325,6130.6116219611085,2529.6622960006016,285.5387662456558,0.00031933499111031616,,,,,39.51548310941924,54.19142017965962,49.301759450895624,52.235555888154025,56.75580614230537,,,50,48.452470501775224,66.66666666666666,36.0
Nagaur,Citrus,Rabi,15839.90587895946,39.78212729369262,6301.451519968753,2386.835587168326,274.4543611575065,-26.518223732402717,,,,,48.583192375873644,16.529026005763225,45.36738842237394,28.06437097240751,60.85690497312404,,,50,45.849610712558025,66.66666666666666,36.0
Jodhpur,Fennel,Rabi,20000.0,36.213736862083096,7242.747372416618,2474.2233424916312,285.57610170330025,162.74239573087576,,,,,39.69692969296411,39.57255976682815,73.44666472967407,53.122201751966514,56.74199246439698,,,50,48.74662885772517,66.66666666666666,26.0
Ajmer,Citrus,Kharif,15328.184383814678,49.001180322541565,7510.991270084687,2584.4572310757026,254.93179490866285,-104.42694508089691,,,,,71.54114175729073,68.64045748090398,33.8086155530012,54.707720709742865,68.08002366835397,,,50,62.05177750869913,66.66666666666666,5.0
Alwar,Citrus,Rabi,16443.02769521014,33.54835526657405,5516.36534777026,2478.8542222968263,263.59636121257967,340.7124223410011,,,,,33.05940460656188,40.79369005836211,99.85083462922822,64.41654788670856,64.8742365777563,,,50,51.172394954194175,66.66666666666666,20.0
Udaipur,Fenugreek,Kharif,12628.576633664065,35.9773742002121,4543.430271653869,2474.450481514884,309.99347259353544,163.5031687296147,,,,,39.108322380487365,39.63245472272231,73.55953530623303,53.2032869561266,47.707853923513944,,,50,46.76522143316567,66.66666666666666,30.0
Kota,Fenugreek,Kharif,20000.0,30.267689065133,6053.5378130266,2455.3127982296883,273.32526198793164,-30.717156341979056,,,,,24.889653510183457,34.58598283132947,44.744422116576224,38.64935854542817,61.274658316438114,,,50,40.857978445462955,66.66666666666666,30.0
Jodhpur,Mustard,Kharif,19779.55987991819,26.0126584937834,5145.189363136513,2556.6525166723172,348.6342084700552,-54.166978037472646,,,,,14.293470131290029,61.30855070860234,41.265335845951164,53.291264763541875,33.4112385016729,,,50,35.657741681042424,66.66666666666666,46.0
Udaipur,Pulses,Rabi,12031.185539224258,39.162735676978336,4711.741391533236,2473.6452711224865,329.12141518269215,245.54861932068482,,,,,47.04073879205083,39.42012643035088,85.73204580227201,57.94489417911933,40.6307413167015,,,50,49.25836630845573,66.66666666666666,30.0
Hanumangarh,Garlic,Kharif,15167.174736866084,46.31861749331754,7025.2256509120925,2483.5412535473192,225.56342758154267,-81.03265486833611,,,,,64.8608307260952,42.02962708936052,37.27946300533724,40.12956145575121,78.94597235486266,,,50,58.11068776787126,66.66666666666666,9.0
Alwar,Guava,Kharif,9922.606110855542,53.84565607943797,5342.892360568571,2449.5066072578297,393.12308276116,-215.55321920132823,,,,,83.6052039617595,33.05493128768682,17.321586371350463,26.761593321152276,16.950881009437623,,,50,48.395002408114635,66.66666666666666,24.0
Jaipur,Sugarcane,Kharif,14525.976304263031,32.34867421748112,4698.960751574552,2517.906082920902,248.36920773888392,-63.48268798653927,,,,9.014809614544701,30.07187251267613,51.09138983785629,39.88322902203654,46.608125511528385,70.50810333118591,,,50,46.55441164020346,66.66666666666666,24.0
Nagaur,Chilli,Rabi,11963.686874219497,24.09097205714709,2882.168461872793,2529.6622960006016,285.5387662456558,0.00031933499111031616,,,,,9.507948255974329,54.19142017965962,49.301759450895624,52.235555888154025,56.75580614230537,,,50,38.44995888396026,66.66666666666666,48.0
Bhilwara,Maize,Rabi,17469.511751885744,34.000318889352066,5939.689704053988,2564.7389671263845,280.1952312617438,24.789414604952373,63029.7,46.25,2.0,,34.18491694947929,63.4408905696742,52.97954438823322,59.2563520970978,58.732850909316774,83.42798581112653,66.41604010025061,50,55.86322917488094,100.0,18.0
Hanumangarh,Guava,Rabi,11130.117300776838,38.35835795481827,4269.330235023136,2463.9103324477296,309.33123526934645,-1.4046529210581769,,,,,45.03761949432008,36.85309187060366,49.09331352963859,41.749180534217636,47.952873903779704,,,50,45.73622942132068,66.66666666666666,34.0
Nagaur,Maize,Kharif,13992.645902129616,53.827888237598586,7531.945797681248,2510.0202578537096,311.64986800000037,-70.723960353319,63029.7,46.25,2.0,,83.56095720319448,49.0119534740613,38.808892014264686,44.93072889014265,47.095007206815595,83.42798581112653,66.41604010025061,50,63.596438041543536,100.0,7.0
Nagaur,Coriander,Rabi,14221.225945909186,34.1784994665355,4860.601634057379,2493.3520104450463,351.9994672351066,131.9883035446136,,,,,34.628635047089546,44.61665437891584,68.88389485960194,54.32355057119028,32.16613254632398,,,50,42.46238501061205,66.66666666666666,41.0
Sri Ganganagar,Wheat,Rabi,14262.770807742168,30.963632603658773,4416.27195201118,2534.583143620669,359.8771878092114,30.532576180596187,74052.11,40.666666666666664,3.0,,26.62274219942315,55.489012935607654,53.83161716077988,54.82605462567655,29.251469072817542,76.34356921253551,100.0,50,50.960152217794054,100.0,23.0
Sri Ganganagar,Mango,Kharif,6909.340071175285,25.01607878624529,1728.4459558148258,2600.0678677549295,281.3737146772511,108.35022110961363,,,,,11.811715616090767,72.75687209778738,65.3768776578756,69.80487432182267,58.29682597888155,,,50,44.21123688695928,66.66666666666666,29.0
Kota,Cumin,Kharif,14307.196409373966,28.601265976170243,4092.039298778127,2520.4668265037953,339.84015462105606,80.26499209675144,,,,,20.739806795481535,51.766639831262374,61.21006837741157,55.54401124972205,36.66493445300956,,,50,39.057992155688304,66.66666666666666,34.0
Jaipur,Mustard,Rabi,20000.0,38.28079137089924,7656.158274179847,2367.260852629111,304.6430084906978,-143.19091570599858,,,,9.014809614544701,44.84445760429407,11.367306786068463,28.057475960216095,18.043374455727516,49.687462382604316,,,50,39.697211532812894,66.66666666666666,33.0
Bhilwara,Mango,Rabi,14193.333928335507,30.461329203981464,4323.478172930674,2470.8879837233767,349.00917395365167,-75.6934263913202,,,,,25.371870120933192,38.693049221017844,38.07160704512268,38.44447235065978,33.27250570598872,,,50,35.36365047501808,66.66666666666666,49.0
